times,distances,speeds,power_total,power_diesel,power_battery,power_regen,power_track,power_train,power_lost,power_accel
25162.631716429652,672006.9973367493,26.818920104402746,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,1642026.2070292027,5843264.054823462,0.0,-197332.21250767133
25166.325240287246,672106.0606870719,26.82258653206335,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,1813969.5317726226,5843288.305084852,0.0,203772.85086520304
25170.018725261467,672205.1240373926,26.818481709199954,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,2009133.0401217942,5843196.599208485,0.0,-228138.5327254482
25173.71228170048,672304.1873877132,26.822538565043075,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,2204309.4023307264,5843186.565266166,0.0,225468.04946082938
25177.405808752832,672403.2507380339,26.817967180923073,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,2391130.260173801,5843078.934805182,0.0,-254063.59373441816
25181.099304503918,672502.3140883546,26.823766914986034,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,2578031.2966176714,5843335.886656605,0.0,322341.65200713644
25184.181949972924,672584.9861008434,26.80937079016062,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,3363764.3402027483,5841537.811994163,0.0,-958513.8021732838
25187.883576313594,672684.2495192131,26.823164932697022,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,4106702.3682959913,5841411.911406348,0.0,764845.30476869
25191.584373617367,672783.5129375828,26.821272724985835,10183501.026583932,7935794.08154747,2247706.9450364625,0.0,4064442.5536417817,5843901.456511605,0.0,-104964.23573715289
25195.28472314964,672882.7763559525,26.832767475648918,10183501.026583932,7935794.08154747,2247706.9450364625,0.0,3517743.6344070775,5845910.54837186,0.0,637826.2346247078
25198.984768923827,672982.0397743222,26.822391798293527,10183501.026583932,7935794.08154747,2247706.9450364625,0.0,2970379.118178499,5846144.716326103,0.0,-575789.8326740896
25202.68569371094,673081.3031926919,26.819118528137054,8527747.951833736,6963675.68634752,1564072.265486216,0.0,3137574.255001785,5843289.07697561,0.0,-181558.14255263685
25206.386678866525,673180.5666110616,26.822457861651632,8527747.951833736,6963675.68634752,1564072.265486216,0.0,3305529.076054375,5843302.896549829,0.0,185219.67897337908
25210.08749755213,673279.8300294294,26.821243248241363,9330826.25668575,7492725.438528726,1838100.8181570251,0.0,3362323.97822831,5843747.371267904,0.0,-67375.52146960214
25213.788331483123,673379.0934477972,26.822549376944018,9146511.075378174,7384620.378981128,1761890.6963970452,0.0,3418993.7825351437,5843766.516051334,0.0,72451.76886385487
25217.489190150067,673478.3568661679,26.820464650970777,10363124.82788852,7461334.67808231,2901790.149806211,0.0,3495095.0977206733,5843603.636669142,0.0,-115638.59079700257
25221.190013602823,673577.6202845385,26.82330142009866,10363124.82788852,7461334.67808231,2901790.149806211,0.0,3571296.103645485,5843760.960988584,0.0,157357.7098000294
25224.8912012519,673676.8837029063,26.81221119791034,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4110682.483773977,5842034.526799876,0.0,-615027.7627527338
25228.592677161338,673776.1471212741,26.82240872649614,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4650540.9282359835,5841847.81597106,0.0,565468.417224913
